country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,year,month,continent
Bhutan,BTN,2021-05-07,486126,484820,1306,92,62.33,62.16,0.17,118,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,May,Asia
Bhutan,BTN,2021-10-21,1103506,585993,517513,1969,141.49,75.14,66.36,2525,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,October,Asia
Bhutan,BTN,2021-10-10,1087753,585479,502274,640,139.47,75.07,64.4,821,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,October,Asia
Bhutan,BTN,2021-03-10,1083271,584977,498294,312,138.9,75.01,63.89,400,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,March,Asia
Bhutan,BTN,2021-09-26,1081086,584605,496481,1810,138.62,74.96,63.66,2321,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,September,Asia
Bhutan,BTN,2021-07-27,944492,486242,458250,51271,121.1,62.35,58.76,65740,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-07-26,940428,486242,454186,57599,120.58,62.35,58.24,73854,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-12-07,487060,485497,1563,133,62.45,62.25,0.2,171,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,December,Asia
Bhutan,BTN,2021-07-24,886381,486242,400139,56830,113.65,62.35,51.31,72868,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-07-23,835569,486242,349327,49614,107.14,62.35,44.79,63616,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-07-22,768478,486242,282236,40073,98.54,62.35,36.19,51382,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-07-21,680830,486242,194588,27595,87.3,62.35,24.95,35383,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-07-20,585598,486242,99356,14034,75.09,62.35,12.74,17995,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-07-18,488872,486242,2630,278,62.68,62.35,0.34,356,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Bhutan,BTN,2021-07-25,917996,486242,431754,61303,117.71,62.35,55.36,78604,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",World Health Organization,2021,July,Asia
Botswana,BWA,2021-07-23,331408,209890,121518,2941,13.82,8.76,5.07,1227,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,July,Africa
Botswana,BWA,2021-10-21,882831,618979,263852,14119,36.83,25.82,11.01,5890,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,October,Africa
Botswana,BWA,2021-10-14,783999,525739,258260,13428,32.7,21.93,10.77,5601,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,October,Africa
Botswana,BWA,2021-07-10,690001,444442,245559,8628,28.78,18.54,10.24,3599,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,July,Africa
Botswana,BWA,2021-02-08,370626,241888,128738,2603,15.46,10.09,5.37,1086,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,February,Africa
Botswana,BWA,2021-07-30,365137,237775,127362,4818,15.23,9.92,5.31,2010,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,July,Africa
Botswana,BWA,2021-07-26,352407,227982,124425,4900,14.7,9.51,5.19,2044,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,July,Africa
Botswana,BWA,2021-07-19,318107,200054,118053,3531,13.27,8.35,4.92,1473,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,July,Africa
Botswana,BWA,2021-07-16,310823,194676,116147,5226,12.97,8.12,4.85,2180,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,July,Africa
Botswana,BWA,2021-06-14,174333,151315,23018,3473,7.27,6.31,0.96,1449,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,June,Africa
Botswana,BWA,2021-09-07,274241,165652,108589,1989,11.44,6.91,4.53,830,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,September,Africa
Botswana,BWA,2021-05-07,267763,161426,106337,2488,11.17,6.73,4.44,1038,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,May,Africa
Botswana,BWA,2021-02-07,260321,160196,100125,2679,10.86,6.68,4.18,1118,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,February,Africa
Botswana,BWA,2021-06-28,250345,158863,91482,4408,10.44,6.63,3.82,1839,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,June,Africa
Botswana,BWA,2021-06-25,241568,157288,84280,5811,10.08,6.56,3.52,2424,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,June,Africa
Botswana,BWA,2021-06-21,219488,153403,66085,6451,9.16,6.4,2.76,2691,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,June,Africa
Botswana,BWA,2021-06-18,200893,152383,48510,5283,8.38,6.36,2.02,2204,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,June,Africa
Botswana,BWA,2021-10-07,284676,173512,111164,3125,11.88,7.24,4.64,1304,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac",Africa Centres for Disease Control and Prevention,2021,October,Africa
Canada,CAN,2021-12-03,2866848,2262742,604091,82725,7.53,5.94,1.59,2173,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,December,North America
Canada,CAN,2021-03-13,2973229,2365981,607231,87359,7.81,6.22,1.6,2295,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,March,North America
Canada,CAN,2021-10-20,57896493,29625321,27856203,82025,152.09,77.82,73.18,2155,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-02-20,1479005,1067185,411809,29095,3.89,2.8,1.08,764,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-10-21,57983037,29652860,27899231,80179,152.31,77.89,73.29,2106,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-11-03,2754578,2154047,600516,78958,7.24,5.66,1.58,2074,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,November,North America
Canada,CAN,2021-03-15,3191585,2576517,615051,97946,8.38,6.77,1.62,2573,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,March,North America
Canada,CAN,2021-10-03,2655252,2059882,595355,76082,6.98,5.41,1.56,1999,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-02-24,1678242,1188101,490128,46938,4.41,3.12,1.29,1233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-27,1867737,1339178,528546,55533,4.91,3.52,1.39,1459,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-26,1805961,1285399,520549,53991,4.74,3.38,1.37,1418,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-25,1737343,1230155,507175,51430,4.56,3.23,1.33,1351,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-23,1631870,1156265,475592,43293,4.29,3.04,1.25,1137,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-22,1583177,1126046,457118,40150,4.16,2.96,1.2,1055,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-21,1520995,1096034,424949,32699,4.0,2.88,1.12,859,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-28,1913902,1379956,533933,56130,5.03,3.62,1.4,1474,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-10-19,57814003,29601805,27811232,83099,151.87,77.76,73.06,2183,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-03-10,56474231,29152938,27124037,85558,148.35,76.58,71.25,2248,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,March,North America
Canada,CAN,2021-10-17,57616352,29546467,27713455,75844,151.35,77.62,72.8,1992,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-09-14,54657956,28441864,26179215,83311,143.58,74.71,68.77,2188,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,September,North America
Canada,CAN,2021-01-10,56370096,29116889,27058209,90290,148.08,76.49,71.08,2372,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-02-10,56426963,29136226,27094445,88242,148.23,76.54,71.17,2318,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-19,1428021,1033295,394719,26623,3.75,2.71,1.04,699,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-04-10,56584427,29193320,27186668,83252,148.64,76.69,71.42,2187,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,April,North America
Canada,CAN,2021-05-10,56662521,29224296,27229867,83310,148.85,76.77,71.53,2188,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,May,North America
Canada,CAN,2021-06-10,56794010,29264861,27276725,88096,149.19,76.88,71.65,2314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,June,North America
Canada,CAN,2021-07-10,56879285,29296259,27321522,86621,149.42,76.96,71.77,2275,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,July,North America
Canada,CAN,2021-08-10,56978760,29332462,27371601,86952,149.68,77.05,71.9,2284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,August,North America
Canada,CAN,2021-09-10,57037536,29354313,27407350,87225,149.83,77.11,72.0,2291,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,September,North America
Canada,CAN,2021-10-10,57085444,29371097,27437694,87316,149.96,77.15,72.08,2294,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-11-10,57111160,29381408,27452733,75248,150.02,77.18,72.12,1977,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,November,North America
Canada,CAN,2021-12-10,57232309,29430626,27506207,81398,150.34,77.31,72.26,2138,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,December,North America
Canada,CAN,2021-10-13,57322319,29446689,27553830,75473,150.58,77.35,72.38,1983,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-10-14,57421784,29479592,27604703,77500,150.84,77.44,72.51,2036,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-10-15,57524205,29515668,27655328,77921,151.11,77.53,72.65,2047,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-10-16,57573064,29531660,27685956,76504,151.24,77.58,72.73,2010,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-10-18,57735247,29578537,27774721,89155,151.66,77.7,72.96,2342,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-02-18,1377335,1007455,369875,24766,3.62,2.65,0.97,651,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-01-21,746078,702389,43689,40334,1.96,1.85,0.11,1060,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-02-16,1328817,994805,334007,26900,3.49,2.61,0.88,707,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-01-13,422378,409143,13235,33969,1.11,1.07,0.03,892,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-12-01,391300,386991,4309,33540,1.03,1.02,0.01,881,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,December,North America
Canada,CAN,2021-11-01,361351,358297,3054,31805,0.95,0.94,0.01,835,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,November,North America
Canada,CAN,2021-10-01,323084,320037,3047,29709,0.85,0.84,0.01,780,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,October,North America
Canada,CAN,2021-09-01,299689,296654,3035,27110,0.79,0.78,0.01,712,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,September,North America
Canada,CAN,2021-08-01,263506,261416,2090,22608,0.69,0.69,0.01,594,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,August,North America
Canada,CAN,2021-07-01,221693,220572,1121,17579,0.58,0.58,0.0,462,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,July,North America
Canada,CAN,2021-06-01,184594,184152,442,14132,0.48,0.48,0.0,371,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,June,North America
Canada,CAN,2021-05-01,156519,156516,3,12033,0.41,0.41,0.0,316,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,May,North America
Canada,CAN,2021-04-01,138715,138714,1,11392,0.36,0.36,0.0,299,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,April,North America
Canada,CAN,2021-03-01,115118,115117,1,8966,0.3,0.3,0.0,236,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,March,North America
Canada,CAN,2021-02-01,109919,109918,1,8739,0.29,0.29,0.0,230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-01-01,105251,105250,1,8074,0.28,0.28,0.0,212,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2020-12-31,98642,98641,1,7565,0.26,0.26,0.0,199,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2020,December,North America
Canada,CAN,2020-12-30,85673,85672,1,7168,0.23,0.23,0.0,188,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2020,December,North America
Canada,CAN,2020-12-29,72285,72284,1,6495,0.19,0.19,0.0,171,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2020,December,North America
Canada,CAN,2021-03-14,3066521,2457125,609379,92448,8.06,6.45,1.6,2429,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,March,North America
Canada,CAN,2021-01-14,463737,447920,15817,34578,1.22,1.18,0.04,908,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-02-17,1349676,999755,349916,25587,3.55,2.63,0.92,672,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-01-15,512751,493404,19347,35606,1.35,1.3,0.05,935,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-17,576499,554720,21779,36202,1.51,1.46,0.06,951,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-02-15,1302128,986092,316031,26846,3.42,2.59,0.83,705,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-14,1292105,984385,307715,28469,3.39,2.59,0.81,748,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-02-13,1275341,982041,293295,28054,3.35,2.58,0.77,737,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,February,North America
Canada,CAN,2021-12-02,1241657,969364,272288,26342,3.26,2.55,0.72,692,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,December,North America
Canada,CAN,2021-01-30,964711,853872,110839,21929,2.53,2.24,0.29,576,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-29,949192,846851,102341,23607,2.49,2.22,0.27,620,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-28,927378,834461,92917,25900,2.44,2.19,0.24,680,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-27,902330,819315,83015,28430,2.37,2.15,0.22,747,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-26,879341,805867,73474,31307,2.31,2.12,0.19,822,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-25,850271,784999,65272,32782,2.23,2.06,0.17,861,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-24,826559,769521,57038,35723,2.17,2.02,0.15,938,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-23,811208,756819,54389,37440,2.13,1.99,0.14,984,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-01-22,783940,733927,50013,38741,2.06,1.93,0.13,1018,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
Canada,CAN,2021-09-13,54584578,28409304,26139598,88988,143.39,74.63,68.67,2338,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,September,North America
Canada,CAN,2021-01-20,703317,665861,37456,40134,1.85,1.75,0.1,1054,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Official data from provinces via covid19tracker.ca,2021,January,North America
